DateTime,Open,High,Low,Close,Ticks(from bar),Volume(from bar),Goose Zones_MA Line,Goose Zones_Upper Keltner,Goose Zones_Lower Keltner,Goose Zones_Short Trigger,Goose Zones_Top of Range,Goose Zones_Long Trigger,Goose Zones_Bottom of Range,Goose Zones_Arrow Marker,
1/31/2024 11:00:00 PM -06:00,38333,38333,38311,38311,613,655,,,,,,,,,
2/1/2024 12:00:00 AM -06:00,38312,38319,38281,38283,731,769,,,,,,,,,
2/1/2024 1:00:00 AM -06:00,38283,38317,38273,38311,1594,1843,,,,,,,,,
2/1/2024 2:00:00 AM -06:00,38312,38328,38286,38315,2260,2386,,,,,,,,,
2/1/2024 3:00:00 AM -06:00,38314,38329,38300,38321,1722,1849,,,,,,,,,
2/1/2024 4:00:00 AM -06:00,38320,38336,38309,38331,1394,1485,,,,,,,,,
2/1/2024 5:00:00 AM -06:00,38329,38330,38276,38314,3034,3321,,,,,,,,,
2/1/2024 6:00:00 AM -06:00,38314,38357,38306,38349,2053,2320,,,,,,,,,
2/1/2024 7:00:00 AM -06:00,38348,38348,38238,38286,6905,7850,,,,,,,,,
2/1/2024 8:00:00 AM -06:00,38285,38368,38237,38302,21458,23719,,,,,,,,,
2/1/2024 9:00:00 AM -06:00,38298,38409,38241,38245,20229,22117,,,,,,,,,
2/1/2024 10:00:00 AM -06:00,38246,38379,38212,38374,13893,14722,,,,,,,,,
2/1/2024 11:00:00 AM -06:00,38374,38601,38373,38542,16305,17771,,,,,,,,,
2/1/2024 12:00:00 PM -06:00,38541,38550,38455,38517,10518,11187,,,,,,,,,
2/1/2024 1:00:00 PM -06:00,38518,38591,38484,38582,9131,9823,,,,,,,,,
2/1/2024 2:00:00 PM -06:00,38583,38631,38559,38629,12340,13679,,,,,,,,,
2/1/2024 3:00:00 PM -06:00,38629,38661,38563,38626,8958,10047,,,,,,,,,
2/1/2024 5:00:00 PM -06:00,38598,38661,38598,38637,1428,1563,,,,,,,,,
2/1/2024 6:00:00 PM -06:00,38635,38638,38612,38637,733,789,,,,,,,,,
2/1/2024 7:00:00 PM -06:00,38635,38653,38631,38653,689,716,,,,,,,,,
2/1/2024 8:00:00 PM -06:00,38655,38656,38637,38655,337,345,,,,,,,,,
2/1/2024 9:00:00 PM -06:00,38656,38657,38633,38644,247,256,,,,,,,,,
2/1/2024 10:00:00 PM -06:00,38642,38645,38627,38630,390,407,,,,,,,,,
2/1/2024 11:00:00 PM -06:00,38631,38644,38626,38631,407,425,,,,,,,,,
2/2/2024 12:00:00 AM -06:00,38631,38652,38624,38640,554,615,,,,,,,,,
2/2/2024 1:00:00 AM -06:00,38639,38640,38614,38614,759,891,,,,,,,,,
2/2/2024 2:00:00 AM -06:00,38616,38644,38602,38631,1778,2061,,,,,,,,,
2/2/2024 3:00:00 AM -06:00,38633,38638,38606,38620,1319,1457,,,,,,,,,
2/2/2024 4:00:00 AM -06:00,38620,38638,38618,38629,952,1002,,,,,,,,,
2/2/2024 5:00:00 AM -06:00,38628,38661,38618,38652,1912,2157,,,,,,,,,
2/2/2024 6:00:00 AM -06:00,38653,38686,38645,38681,1805,1957,,,,,,,,,
2/2/2024 7:00:00 AM -06:00,38681,38697,38472,38484,10286,11690,,,,,,,,,
2/2/2024 8:00:00 AM -06:00,38483,38556,38433,38492,23181,25150,,,,,,,,,
2/2/2024 9:00:00 AM -06:00,38489,38621,38462,38595,19773,21237,,,,,,,,,
2/2/2024 10:00:00 AM -06:00,38595,38714,38547,38666,13181,14336,,,,,,,,,
2/2/2024 11:00:00 AM -06:00,38666,38715,38562,38669,13948,15162,,,,,,,,,
2/2/2024 12:00:00 PM -06:00,38670,38765,38669,38758,12074,12991,,,,,,,,,
2/2/2024 1:00:00 PM -06:00,38759,38883,38759,38878,10962,11758,,,,,,,,,
2/2/2024 2:00:00 PM -06:00,38878,38892,38757,38758,15521,17051,,,,,,,,,
2/2/2024 3:00:00 PM -06:00,38757,38774,38705,38738,5017,5543,,,,,,,,,
2/4/2024 5:00:00 PM -06:00,38753,38773,38711,38763,1732,1946,,,,,,,,,
2/4/2024 6:00:00 PM -06:00,38761,38783,38683,38702,2263,2440,,,,,,,,,
2/4/2024 7:00:00 PM -06:00,38703,38714,38669,38709,960,1043,,,,,,,,,
2/4/2024 8:00:00 PM -06:00,38709,38714,38680,38692,638,663,,,,,,,,,
2/4/2024 9:00:00 PM -06:00,38691,38696,38662,38672,633,700,,,,,,,,,
2/4/2024 10:00:00 PM -06:00,38674,38682,38666,38680,424,459,,,,,,,,,
2/4/2024 11:00:00 PM -06:00,38678,38696,38676,38682,736,791,,,,,,,,,
2/5/2024 12:00:00 AM -06:00,38682,38699,38680,38691,612,653,,,,,,,,,
2/5/2024 1:00:00 AM -06:00,38689,38708,38658,38660,1671,1938,,,,,,,,,
2/5/2024 2:00:00 AM -06:00,38661,38702,38658,38687,1435,1594,,,,,,,,,
2/5/2024 3:00:00 AM -06:00,38685,38692,38620,38644,2828,3307,,,,,,,,,
2/5/2024 4:00:00 AM -06:00,38643,38697,38643,38680,1913,2264,,,,,,,,,
2/5/2024 5:00:00 AM -06:00,38682,38797,38642,38773,8313,9719,,,,,,,,,
2/5/2024 6:00:00 AM -06:00,38774,38774,38699,38709,5998,6961,,,,,,,,,
2/5/2024 7:00:00 AM -06:00,38708,38710,38635,38649,4078,4721,,,,,,,,,
2/5/2024 8:00:00 AM -06:00,38650,38706,38564,38572,20165,22082,,,,,,,,,
2/5/2024 9:00:00 AM -06:00,38572,38572,38310,38336,25479,27858,,,,,,,,,
2/5/2024 10:00:00 AM -06:00,38338,38401,38323,38395,9731,10556,,,,,,,,,
2/5/2024 11:00:00 AM -06:00,38396,38492,38381,38469,8038,8859,,,,,,,,,
2/5/2024 12:00:00 PM -06:00,38470,38522,38450,38516,6464,7069,,,,,,,,,
2/5/2024 1:00:00 PM -06:00,38517,38575,38500,38562,6835,7438,,,,,,,,,
2/5/2024 2:00:00 PM -06:00,38563,38587,38454,38458,14391,16435,,,,,,,,,
2/5/2024 3:00:00 PM -06:00,38457,38467,38421,38451,3971,4445,,,,,,,,,
2/5/2024 5:00:00 PM -06:00,38451,38453,38412,38415,951,1008,,,,,,,,,
2/5/2024 6:00:00 PM -06:00,38416,38438,38413,38432,477,496,,,,,,,,,
2/5/2024 7:00:00 PM -06:00,38432,38449,38431,38447,602,623,,,,,,,,,
2/5/2024 8:00:00 PM -06:00,38448,38459,38443,38449,475,509,,,,,,,,,
2/5/2024 9:00:00 PM -06:00,38448,38468,38447,38456,444,464,,,,,,,,,
2/5/2024 10:00:00 PM -06:00,38455,38467,38450,38464,330,336,,,,,,,,,
2/5/2024 11:00:00 PM -06:00,38465,38470,38453,38455,533,570,,,,,,,,,
2/6/2024 12:00:00 AM -06:00,38454,38457,38437,38449,595,628,,,,,,,,,
2/6/2024 1:00:00 AM -06:00,38448,38486,38448,38456,1397,1536,,,,,,,,,
2/6/2024 2:00:00 AM -06:00,38456,38476,38423,38424,1674,1776,,,,,,,,,
2/6/2024 3:00:00 AM -06:00,38424,38444,38402,38403,1776,1979,,,,,,,,,
2/6/2024 4:00:00 AM -06:00,38404,38407,38367,38401,2234,2493,,,,,,,,,
2/6/2024 5:00:00 AM -06:00,38401,38427,38381,38413,2829,3120,,,,,,,,,
2/6/2024 6:00:00 AM -06:00,38411,38444,38389,38437,2482,2657,,,,,,,,,
2/6/2024 7:00:00 AM -06:00,38437,38487,38434,38479,3233,3634,,,,,,,,,
2/6/2024 8:00:00 AM -06:00,38478,38633,38446,38549,19190,20563,,,,,,,,,
2/6/2024 9:00:00 AM -06:00,38549,38581,38488,38536,14688,15629,,,,,,,,,
2/6/2024 10:00:00 AM -06:00,38535,38579,38506,38520,7909,8338,,,,,,,,,
2/6/2024 11:00:00 AM -06:00,38521,38591,38513,38570,7637,8255,,,,,,,,,
2/6/2024 12:00:00 PM -06:00,38570,38599,38502,38593,7325,7920,,,,,,,,,
2/6/2024 1:00:00 PM -06:00,38593,38597,38488,38540,8941,9629,,,,,,,,,
2/6/2024 2:00:00 PM -06:00,38542,38621,38508,38612,11461,12530,,,,,,,,,
2/6/2024 3:00:00 PM -06:00,38612,38612,38556,38585,4185,4736,,,,,,,,,
2/6/2024 5:00:00 PM -06:00,38591,38609,38587,38599,729,781,,,,,,,,,
2/6/2024 6:00:00 PM -06:00,38599,38608,38591,38597,382,391,,,,,,,,,
2/6/2024 7:00:00 PM -06:00,38599,38666,38599,38639,1272,1390,,,,,,,,,
2/6/2024 8:00:00 PM -06:00,38637,38651,38637,38648,435,458,,,,,,,,,
2/6/2024 9:00:00 PM -06:00,38651,38652,38621,38621,345,358,,,,,,,,,
2/6/2024 10:00:00 PM -06:00,38620,38626,38613,38623,261,287,,,,,,,,,
2/6/2024 11:00:00 PM -06:00,38623,38626,38612,38625,314,318,,,,,,,,,
2/7/2024 12:00:00 AM -06:00,38626,38629,38605,38628,490,524,,,,,,,,,
2/7/2024 1:00:00 AM -06:00,38627,38638,38607,38609,1183,1560,,,,,,,,,
2/7/2024 2:00:00 AM -06:00,38611,38642,38611,38640,1492,1601,,,,,,,,,
2/7/2024 3:00:00 AM -06:00,38638,38650,38610,38623,1949,2214,,,,,,,,,
2/7/2024 4:00:00 AM -06:00,38622,38623,38566,38572,1232,1315,,,,,,,,,
2/7/2024 5:00:00 AM -06:00,38573,38597,38560,38573,1729,1859,,,,,,,,,
2/7/2024 6:00:00 AM -06:00,38574,38622,38546,38613,2556,2822,,,,,,,,,
2/7/2024 7:00:00 AM -06:00,38612,38687,38608,38671,5246,5863,,,,,,,,,
2/7/2024 8:00:00 AM -06:00,38671,38781,38659,38703,19731,21652,,,,,,,,,
2/7/2024 9:00:00 AM -06:00,38702,38821,38659,38785,16961,18252,,,,,,,,,
2/7/2024 10:00:00 AM -06:00,38785,38792,38744,38777,8970,9434,,,,,,,,,
2/7/2024 11:00:00 AM -06:00,38779,38784,38732,38776,6282,6615,,,,,,,,,
2/7/2024 12:00:00 PM -06:00,38775,38843,38753,38790,8868,9414,,,,,,,,,
2/7/2024 1:00:00 PM -06:00,38790,38819,38780,38805,5340,5706,,,,,,,,,
2/7/2024 2:00:00 PM -06:00,38806,38821,38749,38772,8618,9246,,,,38686.15,38759.3,38539.85,38466.7,,
2/7/2024 3:00:00 PM -06:00,38772,38792,38740,38785,3469,3989,38772.1293532338,39454.2388059702,38090.0199004975,38686.15,38759.3,38539.85,38466.7,,
2/7/2024 5:00:00 PM -06:00,38789,38792,38754,38781,1211,1332,38772.2176183758,39451.1319521794,38093.3032845722,38686.15,38759.3,38539.85,38466.7,,
2/7/2024 6:00:00 PM -06:00,38781,38786,38764,38768,558,580,38772.1756520238,39446.4142213119,38097.9370827356,38855.675,38937.35,38692.325,38610.65,,
2/7/2024 7:00:00 PM -06:00,38768,38789,38763,38784,491,500,38772.2933072275,39442.280746473,38102.305867982,38855.675,38937.35,38692.325,38610.65,,
2/7/2024 8:00:00 PM -06:00,38784,38794,38771,38775,320,341,38772.3202394939,39437.8152664086,38106.8252125792,38855.675,38937.35,38692.325,38610.65,,
2/7/2024 9:00:00 PM -06:00,38775,38780,38768,38769,153,162,38772.287202285,39432.2947164941,38112.279688076,38855.675,38937.35,38692.325,38610.65,,
2/7/2024 10:00:00 PM -06:00,38769,38783,38769,38781,291,304,38772.3738967897,39427.137555136,38117.6102384434,38855.675,38937.35,38692.325,38610.65,,
2/7/2024 11:00:00 PM -06:00,38780,38784,38770,38777,324,328,38772.4199276674,39421.9919078212,38122.8479475136,38855.675,38937.35,38692.325,38610.65,,
2/8/2024 12:00:00 AM -06:00,38777,38795,38771,38793,491,503,38772.6247045065,39418.0019385891,38127.2474704239,38855.675,38937.35,38692.325,38610.65,,
2/8/2024 1:00:00 AM -06:00,38792,38798,38773,38793,848,939,38772.8274437651,39414.1461979066,38131.5086896236,38855.675,38937.35,38692.325,38610.65,,
2/8/2024 2:00:00 AM -06:00,38792,38806,38754,38771,1201,1263,38772.8092602451,39412.6621561364,38132.9563643538,38855.675,38937.35,38692.325,38610.65,,
2/8/2024 3:00:00 AM -06:00,38770,38779,38748,38763,1189,1314,38772.7116556655,39409.1282043341,38136.295106997,38855.675,38937.35,38692.325,38610.65,,
2/8/2024 4:00:00 AM -06:00,38764,38766,38740,38743,1213,1357,38772.4160173007,39404.9577744402,38139.8742601612,38855.675,38937.35,38692.325,38610.65,,
2/8/2024 5:00:00 AM -06:00,38743,38747,38712,38745,1634,1768,38772.1432211087,39401.6994881274,38142.58695409,38855.675,38937.35,38692.325,38610.65,,
2/8/2024 6:00:00 AM -06:00,38745,38777,38743,38761,2050,2190,38772.0323432867,39398.5382991908,38145.5263873826,38855.675,38937.35,38692.325,38610.65,,
2/8/2024 7:00:00 AM -06:00,38761,38812,38750,38792,3064,3398,38772.2310264381,39398.3637887511,38146.0982641251,38855.675,38937.35,38692.325,38610.65,,
2/8/2024 8:00:00 AM -06:00,38790,38847,38756,38770,12294,13283,38772.20882717,39400.7134027933,38143.7042515467,38855.675,38937.35,38692.325,38610.65,,
2/8/2024 9:00:00 AM -06:00,38770,38799,38679,38703,12683,14079,38771.5201821236,39405.1142644571,38137.92609979,38855.675,38937.35,38692.325,38610.65,,
2/8/2024 10:00:00 AM -06:00,38704,38705,38627,38664,10742,11963,38770.4503295651,39405.1131274973,38135.7875316329,38855.675,38937.35,38692.325,38610.65,,
2/8/2024 11:00:00 AM -06:00,38664,38705,38646,38702,5819,6278,38769.7692317585,39403.6940914028,38135.8443721142,38855.675,38937.35,38692.325,38610.65,,
2/8/2024 12:00:00 PM -06:00,38703,38761,38699,38761,6921,7813,38769.6819757211,39403.1598218366,38136.2041296056,38855.675,38937.35,38692.325,38610.65,,
2/8/2024 1:00:00 PM -06:00,38762,38791,38727,38786,5481,5942,38769.8443441219,39403.0686793308,38136.620008913,38855.675,38937.35,38692.325,38610.65,,
2/8/2024 2:00:00 PM -06:00,38785,38836,38767,38820,10170,10910,38770.3434053744,39403.7893889892,38136.8974217596,38855.675,38937.35,38692.325,38610.65,,
2/8/2024 3:00:00 PM -06:00,38820,38822,38790,38801,2915,3168,38770.6484461169,39400.816360243,38140.4805319909,38855.675,38937.35,38692.325,38610.65,,
2/8/2024 5:00:00 PM -06:00,38795,38800,38784,38796,544,619,38770.9007003844,39396.4052521809,38145.396148588,38855.675,38937.35,38692.325,38610.65,,
2/8/2024 6:00:00 PM -06:00,38796,38809,38783,38783,524,555,38771.0210914254,39392.7594287761,38149.2827540747,38884.5,38945,38763.5,38703,,
2/8/2024 7:00:00 PM -06:00,38785,38793,38784,38790,394,420,38771.2099362868,39387.7070961515,38154.7127764222,38884.5,38945,38763.5,38703,,
2/8/2024 8:00:00 PM -06:00,38788,38794,38784,38792,324,342,38771.4168025924,39382.7249359908,38160.1086691941,38884.5,38945,38763.5,38703,,
2/8/2024 9:00:00 PM -06:00,38792,38802,38791,38802,292,302,38771.7211130144,39377.9863794138,38165.455846615,38884.5,38945,38763.5,38703,,
2/8/2024 10:00:00 PM -06:00,38802,38803,38788,38789,158,160,38771.8930422381,39373.5437288723,38170.242355604,38884.5,38945,38763.5,38703,,
2/8/2024 11:00:00 PM -06:00,38790,38794,38778,38778,258,276,38771.953807987,39369.1303584358,38174.7772575382,38884.5,38945,38763.5,38703,,
2/9/2024 12:00:00 AM -06:00,38778,38789,38778,38785,379,410,38772.0836208429,39364.3579170583,38179.8093246274,38884.5,38945,38763.5,38703,,
2/9/2024 1:00:00 AM -06:00,38784,38796,38783,38789,699,778,38772.2519430235,39359.8618183811,38184.642067666,38884.5,38945,38763.5,38703,,
2/9/2024 2:00:00 AM -06:00,38790,38832,38786,38821,1987,2103,38772.7369983168,39358.8482679495,38186.6257286842,38884.5,38945,38763.5,38703,,
2/9/2024 3:00:00 AM -06:00,38821,38822,38802,38816,1340,1453,38773.1674759455,39355.3373399102,38190.9976119809,38884.5,38945,38763.5,38703,,
2/9/2024 4:00:00 AM -06:00,38815,38835,38810,38829,1106,1149,38773.7230234485,39352.463336528,38194.9827103691,38884.5,38945,38763.5,38703,,
2/9/2024 5:00:00 AM -06:00,38829,38846,38817,38837,1415,1540,38774.3526451058,39350.0756416371,38198.6296485744,38884.5,38945,38763.5,38703,,
2/9/2024 6:00:00 AM -06:00,38838,38857,38833,38852,1980,2350,38775.1252556022,39347.3883218199,38202.8621893846,38884.5,38945,38763.5,38703,,
2/9/2024 7:00:00 AM -06:00,38851,38979,38840,38878,8484,9282,38776.1488848997,39355.8570947371,38196.4406750624,38884.5,38945,38763.5,38703,,
2/9/2024 8:00:00 AM -06:00,38878,38878,38721,38769,18055,20152,38776.0777517166,39364.85851668,38187.2969867533,38884.5,38945,38763.5,38703,,
2/9/2024 9:00:00 AM -06:00,38769,38777,38708,38729,13005,14492,38775.6093163762,39365.053954325,38186.1646784274,38884.5,38945,38763.5,38703,,
2/9/2024 10:00:00 AM -06:00,38729,38749,38651,38659,10149,11587,38774.4490246709,39367.2922234361,38181.6058259057,38884.5,38945,38763.5,38703,,
2/9/2024 11:00:00 AM -06:00,38659,38739,38645,38732,7837,8766,38774.026646316,39369.8564799194,38178.1968127126,38884.5,38945,38763.5,38703,,
2/9/2024 12:00:00 PM -06:00,38732,38762,38716,38739,5677,6495,38773.6781224721,39367.9275597212,38179.428685223,38884.5,38945,38763.5,38703,,
2/9/2024 1:00:00 PM -06:00,38739,38804,38737,38774,5638,6322,38773.6813252335,39368.3511660921,38179.011484375,38884.5,38945,38763.5,38703,,
2/9/2024 2:00:00 PM -06:00,38772,38776,38704,38749,10874,12758,38773.4357399078,39368.9944380713,38177.8770417444,38884.5,38945,38763.5,38703,,
2/9/2024 3:00:00 PM -06:00,38748,38751,38714,38715,2727,3167,38772.8542897595,39365.9845431651,38179.7240363539,38884.5,38945,38763.5,38703,,
2/11/2024 5:00:00 PM -06:00,38713,38753,38709,38746,1338,1481,38772.5870828962,39363.9747467157,38181.1994190767,38839.85,38931.7,38656.15,38564.3,,
2/11/2024 6:00:00 PM -06:00,38747,38767,38746,38765,683,708,38772.5115895341,39359.999873614,38185.0233054541,38839.85,38931.7,38656.15,38564.3,,
2/11/2024 7:00:00 PM -06:00,38765,38765,38741,38744,520,547,38772.2278921258,39356.1391783542,38188.3166058973,38839.85,38931.7,38656.15,38564.3,,
2/11/2024 8:00:00 PM -06:00,38745,38747,38736,38743,308,324,38771.9370673285,39351.0780920024,38192.7960426546,38839.85,38931.7,38656.15,38564.3,,
2/11/2024 9:00:00 PM -06:00,38744,38752,38740,38746,240,295,38771.6789870566,39346.1917428283,38197.1662312849,38839.85,38931.7,38656.15,38564.3,,
2/11/2024 10:00:00 PM -06:00,38746,38759,38735,38737,431,473,38771.3339225087,39342.3987901633,38200.2690548542,38839.85,38931.7,38656.15,38564.3,,
2/11/2024 11:00:00 PM -06:00,38737,38743,38736,38737,207,219,38770.992291439,39337.0366131468,38204.9479697312,38839.85,38931.7,38656.15,38564.3,,
2/12/2024 12:00:00 AM -06:00,38737,38743,38734,38737,262,278,38770.6540596834,39331.9168458518,38209.391273515,38839.85,38931.7,38656.15,38564.3,,
2/12/2024 1:00:00 AM -06:00,38736,38749,38723,38723,1030,1263,38770.1798899353,39328.3156832065,38212.0440966641,38839.85,38931.7,38656.15,38564.3,,
2/12/2024 2:00:00 AM -06:00,38725,38738,38682,38683,1816,2010,38769.3124283439,39327.1881639706,38211.4366927172,38839.85,38931.7,38656.15,38564.3,,
2/12/2024 3:00:00 AM -06:00,38681,38710,38679,38699,1287,1388,38768.6128021912,39323.8678837321,38213.3577206504,38839.85,38931.7,38656.15,38564.3,,
2/12/2024 4:00:00 AM -06:00,38700,38731,38699,38720,1206,1454,38768.1290927167,39320.884123695,38215.3740617384,38839.85,38931.7,38656.15,38564.3,,
2/12/2024 5:00:00 AM -06:00,38719,38726,38708,38720,897,1018,38767.6501962717,39316.6066697278,38218.6937228156,38839.85,38931.7,38656.15,38564.3,,
2/12/2024 6:00:00 AM -06:00,38719,38730,38717,38727,774,818,38767.2457167068,39311.9687924171,38222.5226409966,38839.85,38931.7,38656.15,38564.3,,
2/12/2024 7:00:00 AM -06:00,38727,38739,38696,38702,2175,2391,38766.5965055953,39309.964127816,38223.2288833747,38839.85,38931.7,38656.15,38564.3,,
2/12/2024 8:00:00 AM -06:00,38703,38790,38699,38771,12502,13670,38766.6403214601,39313.2032907232,38220.0773521969,38839.85,38931.7,38656.15,38564.3,,
2/12/2024 9:00:00 AM -06:00,38771,38815,38745,38804,9329,10507,38767.012059555,39314.753506736,38219.270612374,38839.85,38931.7,38656.15,38564.3,,
2/12/2024 10:00:00 AM -06:00,38807,38972,38802,38961,13227,15437,38768.9422878181,39327.3032230868,38210.5813525494,38839.85,38931.7,38656.15,38564.3,,
2/12/2024 11:00:00 AM -06:00,38962,38974,38914,38968,6300,6882,38770.9229615712,39329.3997084293,38212.4462147131,38839.85,38931.7,38656.15,38564.3,,
2/12/2024 12:00:00 PM -06:00,38967,39012,38928,38944,9102,10324,38772.6451211575,39333.5051839673,38211.7850583478,38839.85,38931.7,38656.15,38564.3,,
2/12/2024 1:00:00 PM -06:00,38943,38963,38829,38847,11440,12778,38773.3849706982,39341.3310030323,38205.4389383642,38839.85,38931.7,38656.15,38564.3,,
2/12/2024 2:00:00 PM -06:00,38848,38898,38840,38885,10589,11630,38774.4955680047,39342.2729831016,38206.7181529079,38839.85,38931.7,38656.15,38564.3,,
2/12/2024 3:00:00 PM -06:00,38885,38888,38846,38869,3000,3257,38775.4359106117,39341.5339484439,38209.3378727794,38839.85,38931.7,38656.15,38564.3,,
2/12/2024 5:00:00 PM -06:00,38863,38870,38831,38854,1150,1310,38776.2176428444,39340.3694315439,38212.0658541448,38839.85,38931.7,38656.15,38564.3,,
2/12/2024 6:00:00 PM -06:00,38854,38856,38832,38842,637,664,38776.8721936618,39337.679188444,38216.0651988797,38975.575,39067.15,38792.425,38700.85,,
2/12/2024 7:00:00 PM -06:00,38841,38845,38834,38844,452,464,38777.5401320334,39333.8067587082,38221.2735053585,38975.575,39067.15,38792.425,38700.85,,
2/12/2024 8:00:00 PM -06:00,38843,38845,38835,38845,479,522,38778.2113745007,39329.8882834972,38226.5344655042,38975.575,39067.15,38792.425,38700.85,,
2/12/2024 9:00:00 PM -06:00,38845,38847,38827,38829,394,408,38778.7167339584,39326.794867741,38230.6386001758,38975.575,39067.15,38792.425,38700.85,,
2/12/2024 10:00:00 PM -06:00,38829,38832,38824,38827,313,327,38779.1971644663,39322.5780033854,38235.8163255472,38975.575,39067.15,38792.425,38700.85,,
2/12/2024 11:00:00 PM -06:00,38826,38843,38826,38836,452,481,38779.7623668099,39319.3433963865,38240.1813372333,38975.575,39067.15,38792.425,38700.85,,
2/13/2024 12:00:00 AM -06:00,38837,38877,38836,38869,822,905,38780.6503034586,39318.7379894573,38242.5626174598,38975.575,39067.15,38792.425,38700.85,,
2/13/2024 1:00:00 AM -06:00,38868,38894,38852,38894,1579,1747,38781.7781611356,39318.4818900597,38245.0744322114,38975.575,39067.15,38792.425,38700.85,,
2/13/2024 2:00:00 AM -06:00,38893,38897,38775,38805,3150,3474,38782.0092242089,39324.9049558303,38239.1134925874,38975.575,39067.15,38792.425,38700.85,,
2/13/2024 3:00:00 AM -06:00,38805,38825,38795,38820,2563,2669,38782.3872418784,39322.716846817,38242.0576369398,38975.575,39067.15,38792.425,38700.85,,
2/13/2024 4:00:00 AM -06:00,38822,38842,38791,38818,2285,2480,38782.7415976806,39322.5156841621,38242.9675111991,38975.575,39067.15,38792.425,38700.85,,
2/13/2024 5:00:00 AM -06:00,38820,38851,38815,38817,1774,1971,38783.0824773057,39320.8886624292,38245.2762921822,38975.575,39067.15,38792.425,38700.85,,
2/13/2024 6:00:00 AM -06:00,38818,38837,38800,38825,2945,3180,38783.4995670837,39319.4519593204,38247.5471748471,38975.575,39067.15,38792.425,38700.85,,
2/13/2024 7:00:00 AM -06:00,38824,38846,38509,38528,16667,19518,38780.9572828342,39343.4325368396,38218.4820288287,38975.575,39067.15,38792.425,38700.85,,
2/13/2024 8:00:00 AM -06:00,38529,38583,38328,38338,29578,32728,38776.5497476816,39357.5327106024,38195.5667847607,38975.575,39067.15,38792.425,38700.85,,
2/13/2024 9:00:00 AM -06:00,38338,38410,38309,38372,23347,25447,38772.5243770579,39357.2736786561,38187.7750754596,38975.575,39067.15,38792.425,38700.85,,
2/13/2024 10:00:00 AM -06:00,38373,38470,38364,38419,12518,13406,38769.0067215648,39357.9575226496,38180.0559204799,38975.575,39067.15,38792.425,38700.85,,
2/13/2024 11:00:00 AM -06:00,38419,38426,38342,38357,11163,12461,38764.907152196,39355.9380448123,38173.8762595796,38975.575,39067.15,38792.425,38700.85,,
2/13/2024 12:00:00 PM -06:00,38356,38360,38250,38261,10236,10981,38759.8931506816,39355.441148844,38164.3451525191,38975.575,39067.15,38792.425,38700.85,,
2/13/2024 1:00:00 PM -06:00,38261,38261,38095,38124,18662,20326,38753.5658556499,39358.8795453729,38148.2521659269,38975.575,39067.15,38792.425,38700.85,,
2/13/2024 2:00:00 PM -06:00,38125,38342,38101,38334,24032,26866,38749.3910710166,39371.4628334787,38127.3193085545,38975.575,39067.15,38792.425,38700.85,,
2/13/2024 3:00:00 PM -06:00,38335,38344,38295,38328,4991,5954,38745.1981250363,39365.7119595137,38124.6842905589,38975.575,39067.15,38792.425,38700.85,,
2/13/2024 5:00:00 PM -06:00,38337,38345,38311,38324,1129,1227,38741.0070989166,39358.5605967325,38123.4536011006,38975.575,39067.15,38792.425,38700.85,,
2/13/2024 6:00:00 PM -06:00,38323,38323,38294,38319,927,1067,38736.8080233054,39351.0525310934,38122.5635155176,38553.55,38774.1,38112.45,37891.9,,
2/13/2024 7:00:00 PM -06:00,38317,38320,38293,38310,921,1019,38732.5611773024,39343.2460382466,38121.8763163582,38553.55,38774.1,38112.45,37891.9,,
2/13/2024 8:00:00 PM -06:00,38311,38329,38302,38306,615,683,38728.3167874785,39335.4774209507,38121.1561540064,38553.55,38774.1,38112.45,37891.9,,
2/13/2024 9:00:00 PM -06:00,38306,38312,38300,38307,448,479,38724.1245806379,39326.3781431303,38121.8710181456,38553.55,38774.1,38112.45,37891.9,,
2/13/2024 10:00:00 PM -06:00,38308,38315,38298,38313,345,363,38720.0337887908,39317.9017436961,38122.1658338854,38553.55,38774.1,38112.45,37891.9,,
2/13/2024 11:00:00 PM -06:00,38313,38329,38311,38315,472,526,38716.0036018376,39309.6241144056,38122.3830892697,38553.55,38774.1,38112.45,37891.9,,
2/14/2024 12:00:00 AM -06:00,38314,38330,38314,38327,626,673,38712.1329192323,39301.3591978444,38122.9066406202,38553.55,38774.1,38112.45,37891.9,,
2/14/2024 1:00:00 AM -06:00,38327,38372,38324,38350,3031,3419,38708.5296066031,39296.4302506021,38120.6289626041,38553.55,38774.1,38112.45,37891.9,,
2/14/2024 2:00:00 AM -06:00,38351,38412,38351,38380,2665,2818,38705.2606552936,39293.1722381583,38117.3490724289,38553.55,38774.1,38112.45,37891.9,,
2/14/2024 3:00:00 AM -06:00,38380,38448,38374,38438,3023,3573,38702.6013452907,39291.6580865349,38113.5446040465,38553.55,38774.1,38112.45,37891.9,,
2/14/2024 4:00:00 AM -06:00,38438,38440,38408,38435,1530,1718,38699.9386453376,39286.1590010967,38113.7182895784,38553.55,38774.1,38112.45,37891.9,,
2/14/2024 5:00:00 AM -06:00,38435,38438,38382,38438,2186,2497,38697.3322906576,39283.0131403893,38111.6514409259,38553.55,38774.1,38112.45,37891.9,,
2/14/2024 6:00:00 AM -06:00,38438,38447,38415,38425,2061,2204,38694.6225166212,39277.5005718282,38111.7444614142,38553.55,38774.1,38112.45,37891.9,,
